"";"x";"governance_index";"innovation_index";"leadership_index";"citizenship_index";"performance_index";"productsservices_index";"workplace_index"
"5153";5153;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5154";5154;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5155";5155;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5156";5156;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5157";5157;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5158";5158;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5159";5159;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5160";5160;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5161";5161;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5162";5162;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5163";5163;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5164";5164;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5165";5165;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5166";5166;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5167";5167;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5168";5168;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5169";5169;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5170";5170;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5171";5171;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5172";5172;2,55;3,93;3,97;3,37;3,98;3,35;NA
"5173";5173;2,55;3,93;3,97;3,37;3,98;3,36;NA
"5174";5174;2,55;3,93;3,97;3,37;3,98;3,36;NA
"5175";5175;2,55;3,93;3,97;3,37;3,98;3,36;NA
"5176";5176;2,55;3,93;3,97;3,37;3,98;3,36;NA
"5177";5177;2,55;3,93;3,97;3,37;3,98;3,36;NA
"5178";5178;2,55;3,93;3,97;3,37;3,98;3,37;NA
"5179";5179;2,55;3,93;3,97;3,37;3,98;3,37;NA
"5180";5180;2,55;3,93;3,97;3,37;3,98;3,38;NA
"5181";5181;2,55;3,93;3,97;3,37;3,98;3,38;NA
"5182";5182;2,55;3,93;3,97;3,37;3,98;3,38;NA
"5183";5183;2,55;3,93;3,97;3,37;3,98;3,39;NA
"5184";5184;2,55;3,93;3,97;3,37;3,98;3,39;NA
"5185";5185;2,55;3,93;3,97;3,37;3,98;3,39;NA
"5186";5186;2,55;3,93;3,97;3,37;3,98;3,4;NA
"5187";5187;2,55;3,93;3,97;3,37;3,98;3,4;NA
"5188";5188;2,55;3,93;3,97;3,37;3,98;3,4;NA
"5189";5189;2,55;3,93;3,97;3,37;3,98;3,4;NA
"5190";5190;2,55;3,93;3,97;3,37;3,98;3,41;NA
"5191";5191;2,55;3,93;3,97;3,37;3,98;3,41;NA
"5192";5192;2,55;3,93;3,97;3,37;3,98;3,41;NA
"5193";5193;2,55;3,93;3,97;3,37;3,98;3,42;NA
"5194";5194;2,55;3,93;3,97;3,37;3,98;3,42;NA
"5195";5195;2,55;3,93;3,97;3,37;3,98;3,43;NA
"5196";5196;2,55;3,93;3,97;3,37;3,98;3,43;NA
"5197";5197;2,55;3,93;3,97;3,37;3,98;3,43;NA
"5198";5198;2,55;3,93;3,97;3,37;3,98;3,43;NA
"5199";5199;2,55;3,93;3,97;3,37;3,98;3,43;NA
"5200";5200;2,55;3,93;3,97;3,37;3,98;3,43;NA
"5201";5201;2,55;3,93;3,97;3,37;3,98;3,43;NA
"5202";5202;2,55;3,93;3,97;3,37;3,98;3,44;NA
"5203";5203;2,55;3,93;3,97;3,37;3,98;3,44;NA
"5204";5204;2,55;3,93;3,97;3,37;3,98;3,44;NA
"5205";5205;2,55;3,93;3,97;3,37;3,98;3,44;NA
"5206";5206;2,55;3,93;3,97;3,37;3,98;3,44;NA
"5207";5207;2,55;3,93;3,97;3,37;3,98;3,44;NA
"5208";5208;2,55;3,93;3,97;3,37;3,98;3,44;NA
"5209";5209;2,55;3,93;3,97;3,37;3,98;3,45;NA
"5210";5210;2,55;3,93;3,97;3,37;3,98;3,45;NA
"5211";5211;2,55;3,93;3,97;3,37;3,98;3,45;NA
"5212";5212;2,55;3,93;3,97;3,37;3,98;3,45;NA
"5213";5213;2,55;3,93;3,97;3,37;3,98;3,46;NA
"5214";5214;2,55;3,93;3,97;3,37;3,98;3,46;NA
"5215";5215;2,55;3,93;3,97;3,37;3,98;3,46;NA
"5216";5216;2,55;3,93;3,97;3,37;3,98;3,47;NA
"5217";5217;2,55;3,93;3,97;3,37;3,98;3,47;NA
"5218";5218;2,55;3,93;3,97;3,37;3,98;3,47;NA
"5219";5219;2,55;3,93;3,97;3,37;3,98;3,48;NA
"5220";5220;2,55;3,93;3,97;3,37;3,98;3,48;NA
"5221";5221;2,55;3,93;3,97;3,37;3,98;3,48;NA
"5222";5222;2,55;3,93;3,97;3,37;3,98;3,48;NA
"5223";5223;2,55;3,93;3,97;3,37;3,98;3,48;NA
"5224";5224;2,55;3,93;3,97;3,37;3,98;3,48;NA
"5225";5225;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5226";5226;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5227";5227;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5228";5228;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5229";5229;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5230";5230;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5231";5231;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5232";5232;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5233";5233;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5234";5234;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5235";5235;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5236";5236;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5237";5237;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5238";5238;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5239";5239;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5240";5240;2,55;3,93;3,97;3,37;3,98;3,49;NA
"5241";5241;2,55;3,93;3,97;3,37;3,98;3,5;NA
"5242";5242;2,55;3,93;3,97;3,37;3,98;3,5;NA
"5243";5243;2,55;3,93;3,97;3,37;3,98;3,5;NA
"5244";5244;2,55;3,93;3,97;3,37;3,98;3,5;NA
"5245";5245;2,55;3,93;3,97;3,37;3,98;3,5;NA
"5246";5246;2,55;3,93;3,97;3,37;3,98;3,5;NA
"5247";5247;2,55;3,93;3,97;3,37;3,98;3,51;NA
"5248";5248;2,55;3,93;3,97;3,37;3,98;3,51;NA
"5249";5249;2,55;3,93;3,97;3,37;3,98;3,51;NA
"5250";5250;2,55;3,93;3,97;3,37;3,98;3,51;NA
"5251";5251;2,55;3,93;3,97;3,37;3,98;3,52;NA
"5252";5252;2,55;3,93;3,97;3,37;3,98;3,52;NA
"5253";5253;2,55;3,93;3,97;3,37;3,98;3,52;NA
"5254";5254;2,55;3,93;3,97;3,37;3,98;3,52;NA
"5255";5255;2,55;3,93;3,97;3,37;3,98;3,52;NA
"5256";5256;2,55;3,93;3,97;3,37;3,98;3,52;NA
"5257";5257;2,55;3,93;3,97;3,37;3,98;3,53;NA
"5258";5258;2,55;3,93;3,97;3,37;3,98;3,53;NA
"5259";5259;2,55;3,93;3,97;3,37;3,98;3,53;NA
"5260";5260;2,55;3,93;3,97;3,37;3,98;3,54;NA
"5261";5261;2,55;3,93;3,97;3,37;3,98;3,54;NA
"5262";5262;2,55;3,93;3,97;3,37;3,98;3,54;NA
"5263";5263;2,55;3,93;3,97;3,37;3,98;3,54;NA
"5264";5264;2,55;3,93;3,97;3,37;3,98;3,54;NA
"5265";5265;2,55;3,93;3,97;3,37;3,98;3,55;NA
"5266";5266;2,55;3,93;3,97;3,37;3,98;3,55;NA
"5267";5267;2,55;3,93;3,97;3,37;3,98;3,55;NA
"5268";5268;2,55;3,93;3,97;3,37;3,98;3,55;NA
"5269";5269;2,55;3,93;3,97;3,37;3,98;3,55;NA
"5270";5270;2,55;3,93;3,97;3,37;3,98;3,55;NA
"5271";5271;2,55;3,93;3,97;3,37;3,98;3,55;NA
"5272";5272;2,55;3,93;3,97;3,37;3,98;3,55;NA
"5273";5273;2,55;3,93;3,97;3,37;3,98;3,56;NA
"5274";5274;2,55;3,93;3,97;3,37;3,98;3,56;NA
"5275";5275;2,55;3,93;3,97;3,37;3,98;3,56;NA
"5276";5276;2,55;3,93;3,97;3,37;3,98;3,56;NA
"5277";5277;2,55;3,93;3,97;3,37;3,98;3,56;NA
"5278";5278;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5279";5279;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5280";5280;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5281";5281;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5282";5282;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5283";5283;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5284";5284;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5285";5285;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5286";5286;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5287";5287;2,55;3,93;3,97;3,37;3,98;3,57;NA
"5288";5288;2,55;3,93;3,97;3,37;3,98;3,58;NA
"5289";5289;2,55;3,93;3,97;3,37;3,98;3,58;NA
"5290";5290;2,55;3,93;3,97;3,37;3,98;3,58;NA
"5291";5291;2,55;3,93;3,97;3,37;3,98;3,59;NA
"5292";5292;2,55;3,93;3,97;3,37;3,98;3,59;NA
"5293";5293;2,55;3,93;3,97;3,37;3,98;3,59;NA
"5294";5294;2,55;3,93;3,97;3,37;3,98;3,59;NA
"5295";5295;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5296";5296;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5297";5297;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5298";5298;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5299";5299;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5300";5300;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5301";5301;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5302";5302;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5303";5303;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5304";5304;2,55;3,93;3,97;3,37;3,98;3,6;NA
"5305";5305;2,55;3,93;3,97;3,37;3,98;3,61;NA
"5306";5306;2,55;3,93;3,97;3,37;3,98;3,61;NA
"5307";5307;2,55;3,93;3,97;3,37;3,98;3,61;NA
"5308";5308;2,55;3,93;3,97;3,37;3,98;3,61;NA
"5309";5309;2,55;3,93;3,97;3,37;3,98;3,61;NA
"5310";5310;2,55;3,93;3,97;3,37;3,98;3,61;NA
"5311";5311;2,55;3,93;3,97;3,37;3,98;3,62;NA
"5312";5312;2,55;3,93;3,97;3,37;3,98;3,62;NA
"5313";5313;2,55;3,93;3,97;3,37;3,98;3,62;NA
"5314";5314;2,55;3,93;3,97;3,37;3,98;3,62;NA
"5315";5315;2,55;3,93;3,97;3,37;3,98;3,63;NA
"5316";5316;2,55;3,93;3,97;3,37;3,98;3,63;NA
"5317";5317;2,55;3,93;3,97;3,37;3,98;3,63;NA
"5318";5318;2,55;3,93;3,97;3,37;3,98;3,63;NA
"5319";5319;2,55;3,93;3,97;3,37;3,98;3,63;NA
"5320";5320;2,55;3,93;3,97;3,37;3,98;3,63;NA
"5321";5321;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5322";5322;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5323";5323;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5324";5324;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5325";5325;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5326";5326;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5327";5327;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5328";5328;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5329";5329;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5330";5330;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5331";5331;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5332";5332;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5333";5333;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5334";5334;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5335";5335;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5336";5336;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5337";5337;2,55;3,93;3,97;3,37;3,98;3,64;NA
"5338";5338;2,55;3,93;3,97;3,37;3,98;3,65;NA
"5339";5339;2,55;3,93;3,97;3,37;3,98;3,65;NA
"5340";5340;2,55;3,93;3,97;3,37;3,98;3,65;NA
"5341";5341;2,55;3,93;3,97;3,37;3,98;3,65;NA
"5342";5342;2,55;3,93;3,97;3,37;3,98;3,65;NA
"5343";5343;2,55;3,93;3,97;3,37;3,98;3,65;NA
"5344";5344;2,55;3,93;3,97;3,37;3,98;3,65;NA
"5345";5345;2,55;3,93;3,97;3,37;3,98;3,65;NA
"5346";5346;2,55;3,93;3,97;3,37;3,98;3,66;NA
"5347";5347;2,55;3,93;3,97;3,37;3,98;3,66;NA
"5348";5348;2,55;3,93;3,97;3,37;3,98;3,66;NA
"5349";5349;2,55;3,93;3,97;3,37;3,98;3,66;NA
"5350";5350;2,55;3,93;3,97;3,37;3,98;3,67;NA
"5351";5351;2,55;3,93;3,97;3,37;3,98;3,67;NA
"5352";5352;2,55;3,93;3,97;3,37;3,98;3,67;NA
"5353";5353;2,55;3,93;3,97;3,37;3,98;3,67;NA
"5354";5354;2,55;3,93;3,97;3,37;3,98;3,67;NA
"5355";5355;2,55;3,93;3,97;3,37;3,98;3,67;NA
"5356";5356;2,55;3,93;3,97;3,37;3,98;3,67;NA
"5357";5357;2,55;3,93;3,97;3,37;3,98;3,68;NA
"5358";5358;2,55;3,93;3,97;3,37;3,98;3,68;NA
"5359";5359;2,55;3,93;3,97;3,37;3,98;3,68;NA
"5360";5360;2,55;3,93;3,97;3,37;3,98;3,68;NA
"5361";5361;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5362";5362;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5363";5363;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5364";5364;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5365";5365;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5366";5366;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5367";5367;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5368";5368;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5369";5369;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5370";5370;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5371";5371;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5372";5372;2,55;3,93;3,97;3,37;3,98;3,69;NA
"5373";5373;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5374";5374;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5375";5375;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5376";5376;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5377";5377;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5378";5378;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5379";5379;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5380";5380;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5381";5381;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5382";5382;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5383";5383;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5384";5384;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5385";5385;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5386";5386;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5387";5387;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5388";5388;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5389";5389;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5390";5390;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5391";5391;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5392";5392;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5393";5393;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5394";5394;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5395";5395;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5396";5396;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5397";5397;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5398";5398;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5399";5399;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5400";5400;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5401";5401;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5402";5402;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5403";5403;2,55;3,93;3,97;3,37;3,98;3,7;NA
"5404";5404;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5405";5405;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5406";5406;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5407";5407;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5408";5408;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5409";5409;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5410";5410;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5411";5411;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5412";5412;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5413";5413;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5414";5414;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5415";5415;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5416";5416;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5417";5417;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5418";5418;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5419";5419;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5420";5420;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5421";5421;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5422";5422;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5423";5423;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5424";5424;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5425";5425;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5426";5426;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5427";5427;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5428";5428;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5429";5429;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5430";5430;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5431";5431;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5432";5432;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5433";5433;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5434";5434;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5435";5435;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5436";5436;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5437";5437;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5438";5438;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5439";5439;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5440";5440;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5441";5441;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5442";5442;2,55;3,93;3,97;3,37;3,98;3,71;NA
"5443";5443;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5444";5444;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5445";5445;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5446";5446;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5447";5447;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5448";5448;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5449";5449;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5450";5450;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5451";5451;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5452";5452;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5453";5453;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5454";5454;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5455";5455;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5456";5456;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5457";5457;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5458";5458;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5459";5459;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5460";5460;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5461";5461;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5462";5462;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5463";5463;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5464";5464;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5465";5465;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5466";5466;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5467";5467;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5468";5468;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5469";5469;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5470";5470;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5471";5471;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5472";5472;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5473";5473;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5474";5474;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5475";5475;2,55;3,93;3,97;3,37;3,98;3,72;NA
"5476";5476;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5477";5477;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5478";5478;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5479";5479;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5480";5480;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5481";5481;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5482";5482;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5483";5483;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5484";5484;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5485";5485;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5486";5486;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5487";5487;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5488";5488;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5489";5489;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5490";5490;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5491";5491;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5492";5492;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5493";5493;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5494";5494;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5495";5495;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5496";5496;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5497";5497;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5498";5498;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5499";5499;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5500";5500;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5501";5501;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5502";5502;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5503";5503;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5504";5504;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5505";5505;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5506";5506;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5507";5507;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5508";5508;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5509";5509;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5510";5510;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5511";5511;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5512";5512;2,55;3,93;3,97;3,37;3,99;3,72;NA
"5513";5513;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5514";5514;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5515";5515;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5516";5516;2,55;3,93;3,97;3,38;3,99;3,72;NA
"5517";5517;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5518";5518;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5519";5519;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5520";5520;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5521";5521;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5522";5522;2,55;3,93;3,97;3,38;3,98;3,72;NA
"5523";5523;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5524";5524;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5525";5525;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5526";5526;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5527";5527;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5528";5528;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5529";5529;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5530";5530;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5531";5531;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5532";5532;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5533";5533;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5534";5534;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5535";5535;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5536";5536;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5537";5537;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5538";5538;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5539";5539;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5540";5540;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5541";5541;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5542";5542;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5543";5543;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5544";5544;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5545";5545;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5546";5546;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5547";5547;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5548";5548;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5549";5549;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5550";5550;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5551";5551;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5552";5552;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5553";5553;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5554";5554;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5555";5555;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5556";5556;2,55;3,93;3,97;3,38;3,98;3,73;NA
"5557";5557;2,55;3,93;3,97;3,39;3,98;3,73;NA
"5558";5558;2,55;3,93;3,97;3,39;3,98;3,73;NA
"5559";5559;2,55;3,93;3,97;3,39;3,98;3,73;NA
"5560";5560;2,55;3,93;3,97;3,39;3,98;3,73;NA
"5561";5561;2,55;3,93;3,97;3,39;3,98;3,73;NA
"5562";5562;2,55;3,93;3,97;3,39;3,98;3,73;NA
